Iteration, Loss, PSNR_noisy, PSNR_gt 
00176, 0.037851, 14.219193, 15.355198, 14.692109 
00177, 0.037848, 14.219521, 15.355605, 14.703899 
00178, 0.037845, 14.219858, 15.356023, 14.715502 
00179, 0.037842, 14.220207, 15.356455, 14.726919 
00180, 0.037839, 14.220570, 15.356903, 14.738155 
00181, 0.037836, 14.220948, 15.357370, 14.749210 
00182, 0.037833, 14.221344, 15.357858, 14.760088 
00183, 0.037829, 14.221762, 15.358373, 14.770791 
00184, 0.037825, 14.222207, 15.358920, 14.781321 
00185, 0.037821, 14.222684, 15.359505, 14.791682 
00186, 0.037816, 14.223201, 15.360139, 14.801875 
00187, 0.037811, 14.223771, 15.360835, 14.811904 
00188, 0.037806, 14.224409, 15.361615, 14.821771 
00189, 0.037799, 14.225142, 15.362511, 14.831479 
00190, 0.037792, 14.226007, 15.363569, 14.841031 
00191, 0.037783, 14.227059, 15.364858, 14.850432 
00192, 0.037771, 14.228381, 15.366483, 14.859685 
00193, 0.037756, 14.230089, 15.368592, 14.868797 
00194, 0.037737, 14.232343, 15.371394, 14.877775 
00195, 0.037711, 14.235344, 15.375151, 14.886629 
00196, 0.037676, 14.239353, 15.380199, 14.895371 
00197, 0.037629, 14.244722, 15.387006, 14.904018 
00198, 0.037567, 14.251982, 15.396262, 14.912595 
00199, 0.037480, 14.262042, 15.409125, 14.921137 
00200, 0.037354, 14.276604, 15.427829, 14.929708 
00201, 0.037163, 14.298849, 15.456453, 14.938414 
00202, 0.036862, 14.334180, 15.502305, 14.947463 
00203, 0.036586, 14.366813, 15.543063, 14.957129 
00204, 0.039934, 13.986545, 15.055040, 14.963515 
00205, 0.038815, 14.109958, 15.213953, 14.970657 
00206, 0.037255, 14.288170, 15.442449, 14.978945 
00207, 0.040138, 13.964481, 15.017852, 14.986973 
00208, 0.037291, 14.283942, 15.438779, 14.995117 
00209, 0.038480, 14.147677, 15.263636, 15.002298 
00210, 0.038922, 14.098059, 15.200258, 15.009069 
00211, 0.038919, 14.098358, 15.201051, 15.015696 
00212, 0.038694, 14.123541, 15.233765, 15.022298 
00213, 0.038410, 14.155607, 15.275217, 15.028886 
00214, 0.038168, 14.183045, 15.310519, 15.035412 
00215, 0.038014, 14.200532, 15.332774, 15.041813 
00216, 0.037951, 14.207790, 15.341669, 15.048046 
00217, 0.037951, 14.207818, 15.341175, 15.054100 
00218, 0.037977, 14.204797, 15.336804, 15.059991 
00219, 0.037999, 14.202260, 15.333188, 15.065753 
00220, 0.038001, 14.202096, 15.332791, 15.071422 
00221, 0.037979, 14.204544, 15.335909, 15.077032 
00222, 0.037942, 14.208794, 15.341461, 15.082602 
00223, 0.037899, 14.213690, 15.347913, 15.088143 
00224, 0.037860, 14.218238, 15.353945, 15.093654 
00225, 0.037828, 14.221851, 15.358767, 15.099126 
00226, 0.037806, 14.224375, 15.362163, 15.104549 
00227, 0.037792, 14.225984, 15.364350, 15.109911 
