Iteration, Loss, PSNR_noisy, PSNR_gt 
00200, 0.036033, 14.432940, 15.618794, 15.389478 
00201, 0.036761, 14.346171, 15.498725, 15.394336 
00202, 0.034877, 14.574578, 15.808395, 15.401037 
00203, 0.034631, 14.605391, 15.851779, 15.408395 
00204, 0.034591, 14.610346, 15.858091, 15.416451 
00205, 0.034935, 14.567400, 15.805171, 15.424977 
00206, 0.036625, 14.362197, 15.528347, 15.430040 
00207, 0.035494, 14.498481, 15.716732, 15.439759 
00208, 0.034895, 14.572339, 15.806564, 15.450225 
00209, 0.034819, 14.581812, 15.800228, 15.459885 
00210, 0.034725, 14.593572, 15.812660, 15.469653 
00211, 0.034367, 14.638644, 15.895473, 15.479234 
00212, 0.033683, 14.725851, 16.003595, 15.489078 
00213, 0.034459, 14.626971, 15.881549, 15.498987 
00214, 0.033638, 14.731716, 16.012986, 15.508814 
00215, 0.032932, 14.823841, 16.127980, 15.519076 
00216, 0.034251, 14.653326, 15.883625, 15.528744 
00217, 0.033348, 14.769360, 16.043800, 15.539302 
00218, 0.032563, 14.872717, 16.184136, 15.550536 
00219, 0.033062, 14.806714, 16.111892, 15.562532 
00220, 0.032366, 14.899118, 16.226271, 15.575243 
00221, 0.031862, 14.967334, 16.314659, 15.589467 
00222, 0.031579, 15.006004, 16.365132, 15.604192 
00223, 0.032434, 14.889948, 16.199069, 15.622811 
00224, 0.033483, 14.751696, 15.999129, 15.638313 
00225, 0.031924, 14.958803, 16.289655, 15.653197 
00226, 0.031761, 14.981049, 16.348068, 15.664996 
00227, 0.032249, 14.914823, 16.262618, 15.676982 
00228, 0.031803, 14.975356, 16.344328, 15.689044 
00229, 0.031185, 15.060494, 16.459359, 15.700971 
00230, 0.029550, 15.294399, 16.771618, 15.715529 
00231, 0.028996, 15.376677, 16.870923, 15.736445 
00232, 0.027630, 15.586135, 17.155053, 15.764529 
00233, 0.033481, 14.752053, 16.003211, 15.808195 
00234, 0.028155, 15.504392, 17.066287, 15.826706 
00235, 0.030176, 15.203404, 16.647546, 15.839347 
00236, 0.029953, 15.235531, 16.695602, 15.852280 
00237, 0.028978, 15.379249, 16.900879, 15.867762 
00238, 0.028671, 15.425594, 16.955633, 15.889962 
00239, 0.030750, 15.121599, 16.551438, 15.903137 
00240, 0.027195, 15.655173, 17.302107, 15.932450 
00241, 0.036605, 14.364641, 15.493749, 15.976566 
00242, 0.034694, 14.597517, 15.851931, 15.986566 
00243, 0.033063, 14.806611, 16.113747, 15.991376 
00244, 0.033703, 14.723286, 16.000736, 15.994886 
00245, 0.034367, 14.638591, 15.896814, 15.996735 
00246, 0.034630, 14.605434, 15.844309, 15.997467 
00247, 0.033492, 14.750536, 16.044375, 15.999884 
00248, 0.033841, 14.705535, 15.983994, 16.001245 
00249, 0.034541, 14.616617, 15.876824, 16.004763 
00250, 0.033950, 14.691612, 15.971960, 16.008672 
00251, 0.032432, 14.890270, 16.237397, 16.014317 
00252, 0.032722, 14.851551, 16.180597, 16.018812 
00253, 0.033270, 14.779498, 16.077728, 16.022184 
00254, 0.032174, 14.924913, 16.273058, 16.028896 
00255, 0.031272, 15.048398, 16.451611, 16.038521 
00256, 0.031171, 15.062484, 16.463968, 16.047458 
00257, 0.031363, 15.035880, 16.432546, 16.056151 
00258, 0.030165, 15.204937, 16.665948, 16.072660 
00259, 0.030343, 15.179454, 16.603109, 16.089792 
00260, 0.032764, 14.846080, 16.189506, 16.115212 
00261, 0.031462, 15.022179, 16.426854, 16.136737 
00262, 0.071345, 11.466395, 11.996083, 16.141141 
00263, 0.032692, 14.855647, 16.152794, 16.154042 
00264, 0.034093, 14.673346, 15.949216, 16.168719 
00265, 0.031555, 15.009330, 16.404351, 16.181123 
00266, 0.034097, 14.672839, 15.951214, 16.190097 
00267, 0.032303, 14.907612, 16.262216, 16.197825 
00268, 0.032411, 14.893049, 16.240942, 16.204853 
00269, 0.032717, 14.852303, 16.157183, 16.213034 
00270, 0.030411, 15.169723, 16.610157, 16.221027 
00271, 0.032591, 14.869057, 16.181702, 16.226206 
00272, 0.031463, 15.021979, 16.389180, 16.233795 
00273, 0.029935, 15.238233, 16.698569, 16.242170 
00274, 0.028693, 15.422219, 16.962223, 16.254001 
00275, 0.027639, 15.584849, 17.200017, 16.270203 
00276, 0.027931, 15.539119, 17.145846, 16.287276 
00277, 0.027052, 15.677972, 17.344722, 16.309180 
00278, 0.029712, 15.270683, 16.741222, 16.337078 
00279, 0.026946, 15.694986, 17.369137, 16.362998 
00280, 0.026825, 15.714525, 17.401360, 16.382594 
00281, 0.028294, 15.483074, 17.070634, 16.400457 
00282, 0.026085, 15.836090, 17.565414, 16.423647 
00283, 0.026246, 15.809360, 17.522812, 16.445365 
00284, 0.025851, 15.875152, 17.620559, 16.467691 
00285, 0.025499, 15.934795, 17.710532, 16.497225 
