Iteration, Loss, PSNR_noisy, PSNR_gt 
01354, 0.012587, 19.000851, 22.986988, 22.744789 
01355, 0.012582, 19.002438, 22.997138, 22.748471 
01356, 0.012568, 19.007266, 23.007597, 22.752163 
01357, 0.012532, 19.019783, 23.024996, 22.755798 
01358, 0.012525, 19.022202, 23.039340, 22.759499 
01359, 0.012528, 19.021210, 23.026088, 22.763119 
01360, 0.012505, 19.029134, 23.050634, 22.766777 
01361, 0.012498, 19.031766, 23.051863, 22.770442 
01362, 0.012505, 19.029257, 23.040423, 22.774037 
01363, 0.012501, 19.030495, 23.052647, 22.777715 
01364, 0.012480, 19.037976, 23.056651, 22.781319 
01365, 0.012468, 19.042032, 23.069495, 22.784940 
01366, 0.012468, 19.042136, 23.069399, 22.788563 
01367, 0.012459, 19.045022, 23.067456, 22.792149 
01368, 0.012457, 19.045959, 23.075668, 22.795769 
01369, 0.012457, 19.046000, 23.065356, 22.799336 
01370, 0.012448, 19.049067, 23.081696, 22.802950 
01371, 0.012442, 19.051196, 23.074072, 22.806515 
01372, 0.012447, 19.049220, 23.077107, 22.810096 
01373, 0.012462, 19.044144, 23.057662, 22.813672 
01374, 0.012493, 19.033490, 23.036301, 22.817220 
01375, 0.012551, 19.013282, 22.981340, 22.820785 
01376, 0.012605, 18.994694, 22.951122, 22.824332 
01377, 0.012598, 18.996959, 22.944715, 22.827901 
01378, 0.012493, 19.033327, 23.048967, 22.831506 
01379, 0.012400, 19.065617, 23.110099, 22.835063 
01380, 0.012426, 19.056710, 23.088238, 22.838629 
01381, 0.012468, 19.041887, 23.061587, 22.842189 
01382, 0.012410, 19.062425, 23.094715, 22.845727 
01383, 0.012383, 19.071629, 23.118917, 22.849264 
01384, 0.012417, 19.059846, 23.087531, 22.852759 
01385, 0.012392, 19.068428, 23.113565, 22.856325 
01386, 0.012363, 19.078770, 23.125892, 22.859814 
01387, 0.012388, 19.069933, 23.110610, 22.863312 
01388, 0.012363, 19.078672, 23.132920, 22.866854 
01389, 0.012354, 19.081869, 23.130520, 22.870344 
01390, 0.012359, 19.080305, 23.128733, 22.873823 
01391, 0.012334, 19.089057, 23.148511, 22.877326 
01392, 0.012340, 19.087018, 23.135645, 22.880796 
01393, 0.012334, 19.089018, 23.145056, 22.884267 
01394, 0.012322, 19.093239, 23.148133, 22.887723 
01395, 0.012330, 19.090387, 23.146113, 22.891213 
01396, 0.012316, 19.095133, 23.145671, 22.894634 
01397, 0.012324, 19.092499, 23.151681, 22.898111 
01398, 0.012326, 19.091712, 23.138244, 22.901561 
01399, 0.012333, 19.089244, 23.137553, 22.905011 
01400, 0.012344, 19.085419, 23.119333, 22.908421 
01401, 0.012351, 19.083084, 23.125448, 22.911902 
01402, 0.012334, 19.088922, 23.125453, 22.915305 
01403, 0.012309, 19.097914, 23.153131, 22.918736 
01404, 0.012272, 19.110679, 23.184204, 22.922186 
01405, 0.012254, 19.117094, 23.190160, 22.925593 
01406, 0.012253, 19.117441, 23.195810, 22.929013 
01407, 0.012262, 19.114295, 23.179567, 22.932404 
01408, 0.012257, 19.116016, 23.190059, 22.935825 
01409, 0.012235, 19.123801, 23.197879, 22.939203 
01410, 0.012223, 19.128073, 23.211746, 22.942590 
01411, 0.012224, 19.127952, 23.208799, 22.945978 
01412, 0.012226, 19.127225, 23.203724, 22.949353 
01413, 0.012218, 19.130145, 23.208518, 22.952711 
01414, 0.012207, 19.133787, 23.220147, 22.956099 
01415, 0.012207, 19.133923, 23.209219, 22.959431 
01416, 0.012214, 19.131435, 23.215067, 22.962818 
01417, 0.012219, 19.129804, 23.190789, 22.966115 
01418, 0.012240, 19.122259, 23.196977, 22.969532 
01419, 0.012269, 19.111764, 23.140277, 22.972794 
01420, 0.012341, 19.086661, 23.119763, 22.976236 
01421, 0.012339, 19.087182, 23.081567, 22.979497 
01422, 0.012322, 19.093225, 23.143130, 22.982985 
01423, 0.012210, 19.132807, 23.198934, 22.986284 
01424, 0.012192, 19.139074, 23.227643, 22.989665 
01425, 0.012243, 19.121142, 23.189927, 22.993046 
01426, 0.012238, 19.122886, 23.173878, 22.996351 
01427, 0.012191, 19.139562, 23.219798, 22.999681 
01428, 0.012196, 19.137654, 23.224640, 23.003051 
01429, 0.012197, 19.137413, 23.202039, 23.006326 
01430, 0.012172, 19.146329, 23.240213, 23.009681 
01431, 0.012171, 19.146915, 23.239231, 23.013024 
01432, 0.012167, 19.148093, 23.227977, 23.016310 
01433, 0.012136, 19.159296, 23.269803, 23.019666 
01434, 0.012128, 19.161944, 23.261959, 23.022960 
01435, 0.012115, 19.166876, 23.273511, 23.026258 
01436, 0.012099, 19.172617, 23.281102, 23.029525 
01437, 0.012113, 19.167477, 23.275203, 23.032826 
01438, 0.012104, 19.170561, 23.273041, 23.036090 
01439, 0.012096, 19.173635, 23.279408, 23.039349 
01440, 0.012090, 19.175569, 23.287977, 23.042638 
01441, 0.012071, 19.182428, 23.302684, 23.045911 
01442, 0.012067, 19.183874, 23.295468, 23.049145 
01443, 0.012060, 19.186396, 23.308935, 23.052417 
01444, 0.012056, 19.187860, 23.305161, 23.055652 
01445, 0.012059, 19.186758, 23.295841, 23.058867 
01446, 0.012052, 19.189242, 23.305000, 23.062092 
01447, 0.012054, 19.188594, 23.298992, 23.065310 
01448, 0.012066, 19.184295, 23.291552, 23.068532 
01449, 0.012103, 19.171099, 23.249366, 23.071726 
01450, 0.012193, 19.138887, 23.189796, 23.074976 
01451, 0.012318, 19.094485, 23.066951, 23.078181 
01452, 0.012380, 19.072922, 23.046089, 23.081484 
01453, 0.012205, 19.134780, 23.178670, 23.084786 
01454, 0.012033, 19.196159, 23.335916, 23.088077 
01455, 0.012110, 19.168705, 23.259143, 23.091336 
01456, 0.012149, 19.154446, 23.220128, 23.094575 
01457, 0.012036, 19.195069, 23.329420, 23.097886 
01458, 0.012067, 19.183839, 23.278384, 23.101036 
01459, 0.012062, 19.185785, 23.288251, 23.104266 
01460, 0.011997, 19.209221, 23.358647, 23.107540 
01461, 0.012043, 19.192498, 23.302215, 23.110727 
01462, 0.011995, 19.209935, 23.342106, 23.113923 
01463, 0.012008, 19.205317, 23.339916, 23.117154 
01464, 0.011998, 19.208810, 23.346583, 23.120408 
01465, 0.011982, 19.214857, 23.338289, 23.123507 
01466, 0.011979, 19.215827, 23.352346, 23.126703 
01467, 0.011964, 19.221341, 23.370994, 23.129937 
01468, 0.011966, 19.220570, 23.349019, 23.133047 
01469, 0.011951, 19.226067, 23.367163, 23.136196 
01470, 0.011950, 19.226150, 23.371197, 23.139382 
01471, 0.011934, 19.232147, 23.379987, 23.142540 
01472, 0.011940, 19.230095, 23.371297, 23.145668 
01473, 0.011916, 19.238516, 23.389722, 23.148802 
01474, 0.011921, 19.237018, 23.388460, 23.151962 
01475, 0.011901, 19.244291, 23.401136, 23.155099 
01476, 0.011905, 19.242579, 23.387516, 23.158171 
01477, 0.011896, 19.245961, 23.399343, 23.161292 
01478, 0.011894, 19.246649, 23.399895, 23.164406 
01479, 0.011886, 19.249824, 23.402270, 23.167494 
01480, 0.011886, 19.249721, 23.400410, 23.170572 
01481, 0.011878, 19.252402, 23.408004, 23.173677 
01482, 0.011880, 19.251755, 23.406277, 23.176776 
01483, 0.011872, 19.254902, 23.407445, 23.179850 
01484, 0.011875, 19.253523, 23.403342, 23.182914 
01485, 0.011876, 19.253229, 23.400931, 23.186001 
01486, 0.011887, 19.249408, 23.391751, 23.189053 
01487, 0.011896, 19.246007, 23.380688, 23.192151 
01488, 0.011916, 19.238855, 23.364504, 23.195191 
01489, 0.011940, 19.229960, 23.336874, 23.198281 
01490, 0.011955, 19.224389, 23.340644, 23.201385 
01491, 0.011933, 19.232448, 23.341374, 23.204477 
01492, 0.011909, 19.241285, 23.380947, 23.207594 
01493, 0.011895, 19.246478, 23.374677, 23.210656 
01494, 0.011903, 19.243591, 23.385582, 23.213823 
01495, 0.011875, 19.253731, 23.388961, 23.216844 
01496, 0.011838, 19.267206, 23.433631, 23.219970 
01497, 0.011847, 19.264035, 23.409037, 23.222986 
01498, 0.011903, 19.243347, 23.376827, 23.226107 
01499, 0.011931, 19.233194, 23.326788, 23.229082 
01500, 0.011913, 19.239827, 23.375278, 23.232271 
01501, 0.011884, 19.250201, 23.374898, 23.235290 
01502, 0.011853, 19.261798, 23.421965, 23.238439 
01503, 0.011806, 19.279070, 23.453633, 23.241540 
01504, 0.011806, 19.278902, 23.441733, 23.244547 
01505, 0.011838, 19.267333, 23.426401, 23.247669 
01506, 0.011815, 19.275480, 23.428926, 23.250686 
01507, 0.011783, 19.287307, 23.463750, 23.253716 
01508, 0.011782, 19.287634, 23.467010, 23.256811 
01509, 0.011773, 19.291294, 23.457007, 23.259778 
01510, 0.011758, 19.296820, 23.491325, 23.262858 
01511, 0.011738, 19.304057, 23.490903, 23.265868 
01512, 0.011733, 19.305906, 23.491040, 23.268843 
01513, 0.011736, 19.304963, 23.497528, 23.271865 
01514, 0.011725, 19.308985, 23.491561, 23.274827 
01515, 0.011720, 19.310803, 23.502924, 23.277821 
01516, 0.011721, 19.310474, 23.494857, 23.280770 
01517, 0.011709, 19.314807, 23.505401, 23.283754 
01518, 0.011697, 19.319132, 23.515381, 23.286717 
01519, 0.011696, 19.319445, 23.510399, 23.289655 
01520, 0.011688, 19.322593, 23.520188, 23.292628 
01521, 0.011679, 19.325847, 23.524808, 23.295577 
01522, 0.011678, 19.326144, 23.519905, 23.298499 
01523, 0.011672, 19.328368, 23.524456, 23.301429 
01524, 0.011665, 19.330990, 23.529524, 23.304354 
01525, 0.011663, 19.331722, 23.528363, 23.307270 
01526, 0.011657, 19.333979, 23.532633, 23.310189 
01527, 0.011651, 19.336322, 23.537299, 23.313104 
01528, 0.011651, 19.336393, 23.531337, 23.315991 
01529, 0.011651, 19.336278, 23.536638, 23.318921 
01530, 0.011652, 19.335867, 23.523296, 23.321784 
01531, 0.011666, 19.330880, 23.521334, 23.324716 
01532, 0.011689, 19.322233, 23.487773, 23.327583 
01533, 0.011730, 19.307153, 23.461039, 23.330518 
01534, 0.011774, 19.290849, 23.412535, 23.333410 
01535, 0.011797, 19.282155, 23.409417, 23.336412 
01536, 0.011733, 19.305771, 23.453020, 23.339340 
01537, 0.011673, 19.328225, 23.518791, 23.342327 
01538, 0.011703, 19.317033, 23.481625, 23.345241 
01539, 0.011783, 19.287568, 23.411522, 23.348195 
01540, 0.011784, 19.287197, 23.413926, 23.351160 
01541, 0.011728, 19.307909, 23.473615, 23.354185 
01542, 0.011711, 19.314078, 23.466355, 23.357081 
01543, 0.011684, 19.324128, 23.517043, 23.360123 
01544, 0.011638, 19.341352, 23.547202, 23.363111 
01545, 0.011645, 19.338551, 23.525197, 23.366013 
01546, 0.011612, 19.351077, 23.571459, 23.369016 
01547, 0.011586, 19.360660, 23.577863, 23.371912 
01548, 0.011618, 19.348821, 23.545496, 23.374803 
01549, 0.011601, 19.354952, 23.560570, 23.377700 
01550, 0.011581, 19.362362, 23.582653, 23.380629 
01551, 0.011564, 19.369074, 23.586958, 23.383486 
01552, 0.011563, 19.369202, 23.591256, 23.386393 
01553, 0.011569, 19.367182, 23.580665, 23.389247 
01554, 0.011553, 19.373006, 23.601316, 23.392171 
01555, 0.011551, 19.373847, 23.585411, 23.394989 
01556, 0.011555, 19.372146, 23.592333, 23.397884 
01557, 0.011562, 19.369671, 23.573945, 23.400691 
01558, 0.011592, 19.358261, 23.557582, 23.403628 
01559, 0.011595, 19.357459, 23.532374, 23.406379 
01560, 0.011638, 19.341242, 23.523544, 23.409381 
01561, 0.011608, 19.352445, 23.526467, 23.412196 
01562, 0.011560, 19.370551, 23.582284, 23.415115 
01563, 0.011500, 19.393121, 23.636014, 23.417992 
01564, 0.011499, 19.393480, 23.630358, 23.420843 
01565, 0.011523, 19.384529, 23.607773, 23.423718 
01566, 0.011502, 19.392175, 23.618192, 23.426519 
01567, 0.011481, 19.400301, 23.641427, 23.429362 
01568, 0.011479, 19.400909, 23.638290, 23.432191 
01569, 0.011480, 19.400413, 23.634093, 23.434988 
01570, 0.011468, 19.405273, 23.646122, 23.437809 
01571, 0.011461, 19.407647, 23.653489, 23.440653 
01572, 0.011461, 19.407733, 23.643300, 23.443420 
01573, 0.011449, 19.412135, 23.655093, 23.446225 
01574, 0.011448, 19.412702, 23.654957, 23.449018 
01575, 0.011450, 19.412002, 23.647375, 23.451773 
01576, 0.011447, 19.413201, 23.644638, 23.454520 
01577, 0.011459, 19.408666, 23.644712, 23.457340 
01578, 0.011473, 19.403351, 23.615401, 23.460059 
01579, 0.011499, 19.393298, 23.603117, 23.462885 
01580, 0.011519, 19.385831, 23.574988, 23.465645 
01581, 0.011527, 19.382878, 23.581363, 23.468505 
01582, 0.011481, 19.400313, 23.607628, 23.471265 
01583, 0.011426, 19.420994, 23.668985, 23.474087 
01584, 0.011403, 19.429854, 23.683237, 23.476867 
01585, 0.011420, 19.423228, 23.657689, 23.479595 
01586, 0.011430, 19.419667, 23.652694, 23.482366 
01587, 0.011406, 19.428786, 23.676057, 23.485140 
01588, 0.011396, 19.432662, 23.673179, 23.487846 
01589, 0.011425, 19.421607, 23.658749, 23.490635 
01590, 0.011443, 19.414782, 23.633269, 23.493393 
01591, 0.011460, 19.408182, 23.617491, 23.496140 
01592, 0.011499, 19.393312, 23.585341, 23.498972 
01593, 0.011498, 19.393898, 23.582928, 23.501738 
01594, 0.011434, 19.418043, 23.642985, 23.504549 
01595, 0.011383, 19.437391, 23.696224, 23.507372 
01596, 0.011377, 19.439876, 23.684926, 23.510080 
01597, 0.011404, 19.429434, 23.662003, 23.512851 
01598, 0.011399, 19.431378, 23.675150, 23.515655 
01599, 0.011358, 19.446952, 23.692449, 23.518337 
01600, 0.011355, 19.448048, 23.708822, 23.521117 
01601, 0.011369, 19.442807, 23.691317, 23.523864 
01602, 0.011347, 19.451370, 23.701114, 23.526548 
01603, 0.011343, 19.452797, 23.714956, 23.529319 
01604, 0.011362, 19.445581, 23.683613, 23.532000 
01605, 0.011365, 19.444439, 23.686657, 23.534729 
01606, 0.011377, 19.439678, 23.665406, 23.537425 
01607, 0.011406, 19.428686, 23.645143, 23.540158 
01608, 0.011396, 19.432580, 23.659112, 23.542940 
01609, 0.011356, 19.447923, 23.684886, 23.545648 
01610, 0.011311, 19.464834, 23.736151, 23.548410 
01611, 0.011288, 19.473790, 23.750646, 23.551130 
01612, 0.011305, 19.467461, 23.721454, 23.553777 
01613, 0.011312, 19.464543, 23.731620, 23.556549 
01614, 0.011281, 19.476485, 23.738547, 23.559174 
01615, 0.011269, 19.481295, 23.754175, 23.561837 
01616, 0.011270, 19.480780, 23.756982, 23.564535 
01617, 0.011267, 19.481743, 23.749049, 23.567164 
01618, 0.011253, 19.487129, 23.764421, 23.569831 
01619, 0.011241, 19.491778, 23.773508, 23.572485 
01620, 0.011243, 19.491131, 23.770682, 23.575133 
01621, 0.011236, 19.493759, 23.764553, 23.577723 
01622, 0.011228, 19.497067, 23.783290, 23.580384 
01623, 0.011224, 19.498339, 23.773385, 23.582964 
01624, 0.011218, 19.500918, 23.779544, 23.585565 
01625, 0.011212, 19.503109, 23.786291, 23.588175 
01626, 0.011209, 19.504231, 23.781834, 23.590753 
01627, 0.011204, 19.506361, 23.788155, 23.593346 
01628, 0.011200, 19.507997, 23.790639, 23.595944 
01629, 0.011196, 19.509374, 23.788401, 23.598506 
01630, 0.011193, 19.510632, 23.792475, 23.601090 
01631, 0.011190, 19.511562, 23.788506, 23.603642 
01632, 0.011190, 19.511750, 23.789359, 23.606205 
01633, 0.011192, 19.511094, 23.783444, 23.608756 
01634, 0.011198, 19.508583, 23.779662, 23.611330 
01635, 0.011206, 19.505599, 23.763088, 23.613860 
01636, 0.011224, 19.498383, 23.759030, 23.616488 
01637, 0.011234, 19.494597, 23.733694, 23.619028 
01638, 0.011241, 19.492021, 23.740981, 23.621659 
01639, 0.011222, 19.499378, 23.753497, 23.624275 
01640, 0.011194, 19.510062, 23.774014, 23.626836 
01641, 0.011180, 19.515530, 23.798929, 23.629507 
01642, 0.011193, 19.510469, 23.759303, 23.631980 
01643, 0.011236, 19.493781, 23.750550, 23.634717 
01644, 0.011228, 19.497117, 23.722465, 23.637193 
01645, 0.011206, 19.505632, 23.778070, 23.639926 
01646, 0.011157, 19.524613, 23.803509, 23.642500 
01647, 0.011146, 19.528861, 23.812681, 23.645081 
01648, 0.011148, 19.528022, 23.822770, 23.647747 
01649, 0.011141, 19.530589, 23.808537, 23.650288 
01650, 0.011140, 19.531326, 23.811184, 23.652842 
01651, 0.011140, 19.531038, 23.819157, 23.655465 
01652, 0.011117, 19.539948, 23.819068, 23.657947 
01653, 0.011109, 19.543288, 23.849206, 23.660582 
01654, 0.011113, 19.541838, 23.821600, 23.663066 
01655, 0.011107, 19.543876, 23.842132, 23.665667 
01656, 0.011091, 19.550345, 23.840675, 23.668158 
01657, 0.011092, 19.550081, 23.848532, 23.670711 
01658, 0.011094, 19.549294, 23.836032, 23.673217 
01659, 0.011090, 19.550634, 23.842903, 23.675740 
01660, 0.011098, 19.547501, 23.826780, 23.678240 
01661, 0.011122, 19.538103, 23.811253, 23.680787 
01662, 0.011142, 19.530177, 23.779620, 23.683291 
01663, 0.011163, 19.522242, 23.779051, 23.685919 
01664, 0.011146, 19.528685, 23.777282, 23.688449 
01665, 0.011097, 19.547979, 23.839676, 23.691068 
01666, 0.011047, 19.567482, 23.879163, 23.693630 
01667, 0.011043, 19.569217, 23.871311, 23.696116 
01668, 0.011064, 19.561034, 23.861585, 23.698678 
01669, 0.011060, 19.562461, 23.850577, 23.701172 
01670, 0.011034, 19.572551, 23.875754, 23.703651 
01671, 0.011033, 19.572911, 23.880233, 23.706185 
01672, 0.011052, 19.565631, 23.855060, 23.708668 
01673, 0.011054, 19.564818, 23.857266, 23.711206 
01674, 0.011057, 19.563803, 23.851013, 23.713712 
01675, 0.011076, 19.556353, 23.827704, 23.716224 
01676, 0.011079, 19.554980, 23.831235, 23.718758 
01677, 0.011068, 19.559413, 23.833477, 23.721284 
01678, 0.011055, 19.564452, 23.850500, 23.723809 
01679, 0.011028, 19.575082, 23.872082, 23.726335 
01680, 0.011008, 19.582907, 23.891768, 23.728861 
01681, 0.011017, 19.579296, 23.877112, 23.731349 
01682, 0.011022, 19.577325, 23.869054, 23.733851 
01683, 0.011011, 19.581575, 23.888033, 23.736397 
01684, 0.010992, 19.589197, 23.889232, 23.738844 
01685, 0.010980, 19.594062, 23.910831, 23.741358 
01686, 0.010975, 19.595960, 23.905719, 23.743809 
01687, 0.010970, 19.597865, 23.909902, 23.746278 
01688, 0.010953, 19.604564, 23.922241, 23.748716 
01689, 0.010938, 19.610517, 23.935556, 23.751158 
01690, 0.010940, 19.610023, 23.929345, 23.753576 
01691, 0.010940, 19.609749, 23.924727, 23.755979 
01692, 0.010935, 19.611868, 23.934306, 23.758421 
01693, 0.010930, 19.613896, 23.926779, 23.760795 
01694, 0.010926, 19.615454, 23.936868, 23.763211 
01695, 0.010919, 19.618218, 23.937025, 23.765607 
01696, 0.010913, 19.620482, 23.942063, 23.768000 
01697, 0.010912, 19.620906, 23.935883, 23.770357 
01698, 0.010920, 19.617856, 23.936026, 23.772785 
01699, 0.010937, 19.610835, 23.896968, 23.775075 
01700, 0.010978, 19.594900, 23.888822, 23.777602 
01701, 0.011034, 19.572829, 23.786316, 23.779818 
01702, 0.011151, 19.526947, 23.751219, 23.782597 
01703, 0.011092, 19.549891, 23.726687, 23.784818 
01704, 0.011023, 19.577128, 23.880668, 23.787655 
01705, 0.010912, 19.621008, 23.923525, 23.789991 
01706, 0.010957, 19.603173, 23.895668, 23.792494 
01707, 0.010995, 19.588131, 23.873062, 23.795070 
01708, 0.010905, 19.623919, 23.946578, 23.797566 
01709, 0.010918, 19.618478, 23.899114, 23.799819 
01710, 0.010941, 19.609534, 23.928059, 23.802451 
01711, 0.010861, 19.641167, 23.985855, 23.804925 
01712, 0.010893, 19.628399, 23.915170, 23.807151 
01713, 0.010879, 19.634284, 23.984195, 23.809765 
01714, 0.010866, 19.639429, 23.969348, 23.812181 
01715, 0.010888, 19.630450, 23.930012, 23.814520 
01716, 0.010843, 19.648671, 23.978043, 23.816856 
01717, 0.010858, 19.642373, 23.985920, 23.819385 
01718, 0.010824, 19.656049, 23.986024, 23.821678 
01719, 0.010839, 19.649996, 23.957883, 23.823891 
01720, 0.010835, 19.651906, 23.998839, 23.826387 
01721, 0.010822, 19.656760, 23.988742, 23.828712 
01722, 0.010822, 19.657099, 23.981915, 23.831022 
01723, 0.010806, 19.663479, 23.993423, 23.833295 
01724, 0.010812, 19.660953, 24.005637, 23.835712 
01725, 0.010797, 19.666957, 24.001908, 23.838013 
01726, 0.010804, 19.664238, 23.978457, 23.840212 
01727, 0.010789, 19.670102, 24.012736, 23.842555 
01728, 0.010794, 19.667988, 23.999027, 23.844859 
01729, 0.010791, 19.669299, 24.000783, 23.847158 
01730, 0.010804, 19.664134, 23.972054, 23.849377 
01731, 0.010821, 19.657477, 23.977917, 23.851746 
01732, 0.010853, 19.644675, 23.926221, 23.854022 
01733, 0.010889, 19.630317, 23.916951, 23.856472 
01734, 0.010899, 19.625950, 23.859074, 23.858638 
01735, 0.010894, 19.628066, 23.938810, 23.861309 
01736, 0.010801, 19.665195, 23.971097, 23.863573 
01737, 0.010777, 19.675060, 24.018868, 23.866006 
01738, 0.010820, 19.657915, 23.953719, 23.868268 
01739, 0.010840, 19.649623, 23.960367, 23.870785 
01740, 0.010783, 19.672759, 23.985970, 23.873042 
01741, 0.010781, 19.673318, 24.015376, 23.875503 
01742, 0.010780, 19.673764, 23.976278, 23.877711 
01743, 0.010756, 19.683459, 24.043093, 23.880216 
01744, 0.010761, 19.681351, 24.012506, 23.882540 
01745, 0.010788, 19.670507, 23.966867, 23.884780 
01746, 0.010780, 19.673802, 24.002502, 23.887196 
01747, 0.010805, 19.663827, 23.957361, 23.889497 
01748, 0.010791, 19.669413, 23.989088, 23.891940 
01749, 0.010766, 19.679644, 23.990968, 23.894225 
01750, 0.010761, 19.681627, 24.007808, 23.896582 
01751, 0.010746, 19.687580, 24.028355, 23.899009 
01752, 0.010749, 19.686319, 23.994225, 23.901224 
01753, 0.010771, 19.677326, 24.002034, 23.903664 
01754, 0.010755, 19.683700, 23.993444, 23.905941 
01755, 0.010764, 19.680168, 24.002404, 23.908365 
01756, 0.010725, 19.696226, 24.030912, 23.910704 
01757, 0.010711, 19.701853, 24.047676, 23.913068 
01758, 0.010699, 19.706544, 24.041840, 23.915321 
01759, 0.010695, 19.708042, 24.063765, 23.917720 
01760, 0.010693, 19.708869, 24.039621, 23.919921 
01761, 0.010678, 19.715045, 24.069522, 23.922264 
01762, 0.010664, 19.720815, 24.070274, 23.924496 
01763, 0.010662, 19.721778, 24.068247, 23.926725 
01764, 0.010657, 19.723749, 24.089063, 23.929065 
01765, 0.010646, 19.728274, 24.069122, 23.931202 
01766, 0.010631, 19.734404, 24.099392, 23.933458 
01767, 0.010629, 19.735175, 24.098187, 23.935691 
01768, 0.010628, 19.735672, 24.085216, 23.937853 
01769, 0.010620, 19.738579, 24.095319, 23.940038 
01770, 0.010618, 19.739648, 24.094391, 23.942213 
01771, 0.010615, 19.740737, 24.097221, 23.944403 
01772, 0.010611, 19.742541, 24.089318, 23.946518 
01773, 0.010602, 19.745942, 24.111051, 23.948738 
01774, 0.010595, 19.749107, 24.100609, 23.950838 
01775, 0.010591, 19.750554, 24.110437, 23.952997 
01776, 0.010586, 19.752710, 24.112112, 23.955143 
01777, 0.010581, 19.754638, 24.104583, 23.957211 
01778, 0.010578, 19.755963, 24.118874, 23.959373 
01779, 0.010574, 19.757715, 24.106543, 23.961429 
01780, 0.010570, 19.759120, 24.118354, 23.963558 
01781, 0.010566, 19.760826, 24.113541, 23.965634 
01782, 0.010564, 19.761699, 24.117324, 23.967740 
01783, 0.010564, 19.761566, 24.112559, 23.969824 
01784, 0.010569, 19.759728, 24.107263, 23.971922 
01785, 0.010583, 19.754009, 24.085282, 23.973980 
01786, 0.010612, 19.741918, 24.066095, 23.976146 
01787, 0.010658, 19.723430, 24.005949, 23.978224 
01788, 0.010727, 19.695182, 23.957320, 23.980507 
01789, 0.010733, 19.692978, 23.941838, 23.982710 
01790, 0.010673, 19.717139, 24.027174, 23.985125 
01791, 0.010554, 19.765826, 24.120274, 23.987292 
01792, 0.010541, 19.771349, 24.140823, 23.989514 
01793, 0.010600, 19.747006, 24.072237, 23.991708 
01794, 0.010580, 19.755228, 24.094779, 23.993925 
01795, 0.010517, 19.781139, 24.146499, 23.996036 
01796, 0.010534, 19.774138, 24.133937, 23.998208 
01797, 0.010546, 19.769118, 24.120675, 24.000379 
01798, 0.010506, 19.785527, 24.154810, 24.002516 
01799, 0.010510, 19.784040, 24.151276, 24.004662 
01800, 0.010517, 19.781078, 24.134580, 24.006754 
01801, 0.010490, 19.792153, 24.158713, 24.008830 
01802, 0.010495, 19.790137, 24.159549, 24.010968 
01803, 0.010493, 19.791174, 24.147512, 24.013005 
01804, 0.010476, 19.798148, 24.160201, 24.015022 
01805, 0.010482, 19.795554, 24.161233, 24.017112 
01806, 0.010472, 19.799576, 24.169873, 24.019204 
01807, 0.010467, 19.801881, 24.154686, 24.021153 
01808, 0.010471, 19.799963, 24.175152, 24.023310 
01809, 0.010463, 19.803461, 24.157038, 24.025276 
01810, 0.010473, 19.799446, 24.158261, 24.027348 
01811, 0.010487, 19.793528, 24.116064, 24.029227 
01812, 0.010528, 19.776715, 24.127153, 24.031551 
01813, 0.010589, 19.751549, 23.981299, 24.033242 
01814, 0.010729, 19.694378, 23.954377, 24.035907 
01815, 0.010683, 19.712994, 23.907848, 24.037806 
01816, 0.010582, 19.754461, 24.098337, 24.040401 
01817, 0.010476, 19.798078, 24.149780, 24.042515 
01818, 0.010558, 19.764120, 24.052207, 24.044577 
01819, 0.010588, 19.751662, 24.081443, 24.047116 
01820, 0.010463, 19.803364, 24.158354, 24.049242 
01821, 0.010505, 19.785977, 24.085876, 24.051152 
01822, 0.010488, 19.793154, 24.173762, 24.053620 
01823, 0.010449, 19.809139, 24.185578, 24.055864 
01824, 0.010495, 19.790204, 24.104594, 24.057873 
01825, 0.010428, 19.818014, 24.191010, 24.060011 
01826, 0.010458, 19.805609, 24.175160, 24.062290 
01827, 0.010417, 19.822727, 24.195217, 24.064390 
01828, 0.010427, 19.818549, 24.162804, 24.066346 
01829, 0.010413, 19.824446, 24.199314, 24.068475 
01830, 0.010418, 19.822145, 24.200018, 24.070678 
01831, 0.010398, 19.830450, 24.189404, 24.072646 
01832, 0.010395, 19.831621, 24.186635, 24.074584 
01833, 0.010395, 19.831847, 24.216910, 24.076761 
01834, 0.010402, 19.828771, 24.189942, 24.078823 
01835, 0.010405, 19.827423, 24.178299, 24.080816 
01836, 0.010436, 19.814520, 24.138288, 24.082808 
01837, 0.010498, 19.788947, 24.077590, 24.084812 
01838, 0.010628, 19.735684, 23.979679, 24.087212 
01839, 0.010631, 19.734110, 23.942820, 24.089276 
01840, 0.010544, 19.769976, 24.071720, 24.091709 
01841, 0.010407, 19.826580, 24.187381, 24.093882 
01842, 0.010453, 19.807721, 24.151735, 24.096123 
01843, 0.010466, 19.802289, 24.118983, 24.098303 
01844, 0.010363, 19.844964, 24.236203, 24.100505 
01845, 0.010391, 19.833425, 24.181265, 24.102515 
01846, 0.010398, 19.830596, 24.187402, 24.104684 
01847, 0.010354, 19.849066, 24.249162, 24.106947 
01848, 0.010385, 19.835902, 24.169813, 24.108873 
01849, 0.010329, 19.859454, 24.260955, 24.111053 
01850, 0.010354, 19.849109, 24.223324, 24.113172 
01851, 0.010330, 19.858805, 24.237695, 24.115213 
01852, 0.010331, 19.858630, 24.223390, 24.117154 
